id,coding,d2018,d2017,d2016,16-17,17-18
3188,(株)ゴルフ・ドゥ【3032】,51,106,73,45.21%,-51.89%
2356,和弘食品(株)【2813】,49,78,158,-50.63%,-37.18%
3099,リネットジャパングループ(株)【3556】,49,150,114,31.58%,-67.33%
3049,(株)いい生活【3796】,49,153,125,22.40%,-67.97%
2485,京都きもの友禅(株)【7615】,48,625,240,160.42%,-92.32%
3078,バーチャレクス・ホールディングス(株)【6193】,47,226,257,-12.06%,-79.20%
2772,データセクション(株)【3905】,45,79,28,182.14%,-43.04%
3454,(株)アマガサ【3070】,44,-79,185,-142.70%,155.70%
3217,(株)エム・エイチ・グループ【9439】,41,-39,17,-329.41%,205.13%
3336,(株)山陽百貨店【8257】,41,30,48,-37.50%,36.67%
2429,ネクストウェア(株)【4814】,39,32,70,-54.29%,21.88%
3155,夢みつけ隊(株)【2673】,39,76,74,2.70%,-48.68%
2476,サンメッセ(株)【7883】,39,222,122,81.97%,-82.43%
2113,日本精密(株)【7771】,37,-357,281,-227.05%,110.36%
3206,理研コランダム(株)【5395】,36,132,55,140.00%,-72.73%
2662,武蔵野興業(株)【9635】,34,38,118,-67.80%,-10.53%
2385,(株)ＡＳＪ【2351】,32,-40,35,-214.29%,180.00%
2099,ムラキ(株)【7477】,27,-148,19,-878.95%,118.24%
2745,(株)ビーマップ【4316】,25,-97,-186,47.85%,125.77%
1342,東京テアトル(株)【9633】,25,363,438,-17.12%,-93.11%
2659,(株)オーイズミ【6428】,24,726,1627,-55.38%,-96.69%
1688,明星電気(株)【6709】,23,-247,111,-322.52%,109.31%
3571,(株)地域新聞社【2164】,21,-152,-164,7.32%,113.82%
2073,トミタ電機(株)【6898】,20,-87,-216,59.72%,122.99%
3532,(株)成学社【2179】,20,206,401,-48.63%,-90.29%
3131,アビックス(株)【7836】,19,,,#DIV/0!,#DIV/0!
1850,パス(株)【3840】,19,-246,-545,54.86%,107.72%
1676,(株)ピクセラ【6731】,19,-393,-366,-7.38%,104.83%
3052,(株)ジェネレーションパス【3195】,17,83,63,31.75%,-79.52%
3452,ピクスタ(株)【3416】,17,155,,#DIV/0!,-89.03%
3272,石垣食品(株)【2901】,16,-51,-83,38.55%,131.37%
1585,セーラー万年筆(株)【7992】,16,47,-47,200.00%,-65.96%
2496,(株)シー・ヴイ・エス・ベイエリア【2687】,13,-33,151,-121.85%,139.39%
3330,(株)セキュアヴェイル【3042】,11,,,#DIV/0!,#DIV/0!
3332,リファインバース(株)【6531】,11,280,267,4.87%,-96.07%
3413,アウンコンサルティング(株)【2459】,10,34,21,61.90%,-70.59%
982,ミニストップ(株)【9946】,10,1241,2597,-52.21%,-99.19%
3557,２１ＬＡＤＹ(株)【3346】,8,32,-86,137.21%,-75.00%
1516,日新商事(株)【7490】,7,-81,378,-121.43%,108.64%
2455,(株)フィスコ【3807】,7,-778,-553,-40.69%,100.90%
2548,(株)イントランス【3237】,7,569,442,28.73%,-98.77%
3253,イメージ情報開発(株)【3803】,4,-49,70,-170.00%,108.16%
2331,(株)ユビキタスＡＩコーポレーション【3858】,4,-286,,#DIV/0!,101.40%
3514,キャリアバンク(株)【4834】,-1,98,34,188.24%,-101.02%
3583,(株)海帆【3133】,-6,30,140,-78.57%,-120.00%
1986,(株)ＮＦＫホールディングス【6494】,-7,-139,-143,2.80%,94.96%
3566,(株)エコノス【3136】,-12,-33,127,-125.98%,63.64%
3537,(株)ロゼッタ【6182】,-12,226,216,4.63%,-105.31%
875,豊和工業(株)【6203】,-13,-405,31,-1406.45%,96.79%
2081,(株)さいか屋【8254】,-13,-105,394,-126.65%,87.62%
2757,(株)創健社【7413】,-14,-15,33,-145.45%,6.67%
1909,(株)ｆｏｎｆｕｎ【2323】,-19,-36,-12,-200.00%,47.22%
2941,新内外綿(株)【3125】,-25,174,268,-35.07%,-114.37%
2070,北越メタル(株)【5446】,-28,462,1042,-55.66%,-106.06%
2270,新都ホールディングス(株)【2776】,-29,,,#DIV/0!,#DIV/0!
2878,太洋工業(株)【6663】,-29,57,22,159.09%,-150.88%
1736,マーチャント・バンカーズ(株)【3121】,-29,17,70,-75.71%,-270.59%
903,(株)アゴーラ・ホスピタリティー・グループ【9704】,-31,258,489,-47.24%,-112.02%
3175,(株)ピーエイ【4766】,-38,32,95,-66.32%,-218.75%
2753,(株)フジックス【3600】,-39,20,-59,133.90%,-295.00%
1600,第一屋製パン(株)【2215】,-41,464,158,193.67%,-108.84%
3137,(株)フーマイスターエレクトロニクス【3165】,-44,,,#DIV/0!,#DIV/0!
2540,(株)ショクブン【9969】,-44,-27,68,-139.71%,-62.96%
1792,(株)免疫生物研究所【4570】,-48,-1156,-75,-1441.33%,95.85%
2206,(株)ウイルコホールディングス【7831】,-48,109,294,-62.93%,-144.04%
3364,(株)シャノン【3976】,-48,46,32,43.75%,-204.35%
2324,(株)グローバルダイニング【7625】,-49,-8,142,-105.63%,-512.50%
3105,ネットイヤーグループ(株)【3622】,-51,-206,146,-241.10%,75.24%
2140,ルーデン・ホールディングス(株)【1400】,-51,50,46,8.70%,-202.00%
2736,(株)魚喜【2683】,-56,7,179,-96.09%,-900.00%
2845,アライドアーキテクツ(株)【6081】,-57,294,-345,185.22%,-119.39%
3426,ベルグアース(株)【1383】,-59,-98,55,-278.18%,39.80%
3187,(株)ｓＭｅｄｉｏ【3913】,-60,175,153,14.38%,-134.29%
2544,(株)アルメディオ【7859】,-60,30,177,-83.05%,-300.00%
2083,フューチャーベンチャーキャピタル(株)【8462】,-62,-650,81,-902.47%,90.46%
3310,(株)ホーブ【1382】,-63,-183,-68,-169.12%,65.57%
3535,(株)アークコア【3384】,-64,-272,-67,-305.97%,76.47%
1952,朝日工業(株)【5456】,-64,1200,1915,-37.34%,-105.33%
2362,アサヒ衛陶(株)【5341】,-68,-238,-116,-105.17%,71.43%
1690,(株)幸楽苑ホールディングス【7554】,-72,147,874,-83.18%,-148.98%
1861,(株)ブロードバンドタワー【3776】,-80,846,657,28.77%,-109.46%
3373,(株)ミサワ【3169】,-83,-179,79,-326.58%,53.63%
1791,(株)電響社【8144】,-83,308,292,5.48%,-126.95%
1740,(株)カーチスホールディングス【7602】,-84,-141,479,-129.44%,40.43%
2748,ヤマト・インダストリー(株)【7886】,-88,344,387,-11.11%,-125.58%
3354,日本フォームサービス(株)【7869】,-90,-33,31,-206.45%,-172.73%
2834,(株)ワイズテーブルコーポレーション【2798】,-93,300,195,53.85%,-131.00%
2434,(株)菊池製作所【3444】,-95,-340,-574,40.77%,72.06%
3580,(株)農業総合研究所【3541】,-96,131,,#DIV/0!,-173.28%
3300,(株)リアルワールド【3691】,-103,203,68,198.53%,-150.74%
2664,ワイエスフード(株)【3358】,-103,-37,-2,-1750.00%,-178.38%
2277,(株)ディー・エル・イー【3686】,-109,-895,,#DIV/0!,87.82%
1274,(株)トライアイズ【4840】,-109,-336,-68,-394.12%,67.56%
3500,(株)かんなん丸【7585】,-122,35,140,-75.00%,-448.57%
1298,(株)倉元製作所【5216】,-137,-606,-571,-6.13%,77.39%
2051,(株)ＲＩＳＥ【8836】,-138,-162,123,-231.71%,14.81%
2337,ヒューマン・メタボローム・テクノロジーズ(株)【6090】,-140,-43,-70,38.57%,-225.58%
1764,ラクオリア創薬(株)【4579】,-150,,,#DIV/0!,#DIV/0!
2968,玉井商船(株)【9127】,-151,-360,332,-208.43%,58.06%
1457,(株)ＴＢグループ【6775】,-151,-301,-203,-48.28%,49.83%
2442,(株)イメージ　ワン【2667】,-154,,,#DIV/0!,#DIV/0!
2915,(株)ゼネラル・オイスター【3224】,-160,-461,-342,-34.80%,65.29%
2445,(株)トーアミ【5973】,-163,243,349,-30.37%,-167.08%
2844,(株)メディアシーク【4824】,-173,-14,6,-333.33%,-1135.71%
1566,(株)理経【8226】,-174,67,-127,152.76%,-359.70%
2364,サイボー(株)【3123】,-177,822,965,-14.82%,-121.53%
2379,五洋インテックス(株)【7519】,-180,,-5,100.00%,#DIV/0!
2598,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ(株)【2437】,-181,364,356,2.25%,-149.73%
2405,ＳＡＭＵＲＡＩ＆Ｊ　ＰＡＲＴＮＥＲＳ(株)【4764】,-182,-86,20,-530.00%,-111.63%
1111,中外鉱業(株)【1491】,-185,146,-204,171.57%,-226.71%
2319,(株)ビットワングループ【2338】,-187,-316,144,-319.44%,40.82%
1543,岡藤ホールディングス(株)【8705】,-189,-698,-693,-0.72%,72.92%
1451,(株)進学会ホールディングス【9760】,-192,95,255,-62.75%,-302.11%
3189,倉庫精練(株)【3578】,-200,-286,-154,-85.71%,30.07%
1324,(株)メタップス【6172】,-214,251,-310,180.97%,-185.26%
1888,広島電鉄(株)【9033】,-225,684,2520,-72.86%,-132.89%
1667,(株)ディー・ディー・エス【3782】,-233,59,-560,110.54%,-494.92%
2935,レシップホールディングス(株)【7213】,-235,483,-571,184.59%,-148.65%
2020,築地魚市場(株)【8039】,-235,-51,242,-121.07%,-360.78%
1617,エキサイト(株)【3754】,-241,-47,-350,86.57%,-412.77%
2004,テラ(株)【2191】,-245,-621,-601,-3.33%,60.55%
3118,アクセルマーク(株)【3624】,-254,-377,4,-9525.00%,32.63%
2849,インスペック(株)【6656】,-256,136,-19,815.79%,-288.24%
1655,(株)ガーラ【4777】,-260,-399,-426,6.34%,34.84%
1922,(株)フェニックスバイオ【6190】,-268,142,190,-25.26%,-288.73%
2947,(株)フュートレック【2468】,-276,325,468,-30.56%,-184.92%
3068,(株)ＯＳＧコーポレーション【6757】,-279,532,501,6.19%,-152.44%
2655,(株)省電舎ホールディングス【1711】,-284,-36,-121,70.25%,-688.89%
2213,ウインテスト(株)【6721】,-290,,,#DIV/0!,#DIV/0!
2498,(株)フジトミ【8740】,-291,,,#DIV/0!,#DIV/0!
1770,(株)東京衡機【7719】,-306,13,3,333.33%,-2453.85%
1936,(株)ササクラ【6303】,-312,-165,419,-139.38%,-89.09%
1044,(株)ダイドーリミテッド【3205】,-318,-1337,-918,-45.64%,76.22%
1076,価値開発(株)【3010】,-321,26,181,-85.64%,-1334.62%
2304,ネオス(株)【3627】,-323,-271,76,-456.58%,-19.19%
2735,(株)オプトエレクトロニクス【6664】,-325,515,566,-9.01%,-163.11%
2154,(株)クラウドワークス【3900】,-335,-593,,#DIV/0!,43.51%
1714,(株)ポプラ【7601】,-336,-468,82,-670.73%,28.21%
2663,日建工学(株)【9767】,-337,128,99,29.29%,-363.28%
2050,(株)小林洋行【8742】,-344,-210,-153,-37.25%,-63.81%
1754,(株)小僧寿し【9973】,-352,-83,82,-201.22%,-324.10%
2602,リバーエレテック(株)【6666】,-376,-275,76,-461.84%,-36.73%
1571,プレシジョン・システム・サイエンス(株)【7707】,-385,-440,-737,40.30%,12.50%
2309,(株)キムラタン【8107】,-387,-293,-225,-30.22%,-32.08%
2199,(株)メディアリンクス【6659】,-390,-497,316,-257.28%,21.53%
2223,ダントーホールディングス(株)【5337】,-391,-309,-469,34.12%,-26.54%
2114,(株)アプリックス【3727】,-405,-929,-2406,61.39%,56.40%
1350,(株)コックス【9876】,-414,-158,-414,61.84%,-162.03%
1789,(株)オルトプラス【3672】,-415,-591,-926,36.18%,29.78%
2151,(株)テーオーホールディングス【9812】,-424,113,211,-46.45%,-475.22%
2323,(株)インタートレード【3747】,-458,11,-165,106.67%,-4263.64%
1373,アジア開発キャピタル(株)【9318】,-484,-84,-538,84.39%,-476.19%
2518,ザインエレクトロニクス(株)【6769】,-490,-181,312,-158.01%,-170.72%
2395,ボーソー油脂(株)【2608】,-519,126,57,121.05%,-511.90%
2021,(株)文教堂グループホールディングス【9978】,-545,89,-85,204.71%,-712.36%
1564,(株)ブイキューブ【3681】,-550,36,348,-89.66%,-1627.78%
3445,(株)小田原機器【7314】,-591,161,272,-40.81%,-467.08%
1332,桂川電機(株)【6416】,-620,-993,-554,-79.24%,37.56%
918,(株)新川【6274】,-620,294,-1035,128.41%,-310.88%
1581,(株)デ・ウエスタン・セラピテクス研究所【4576】,-633,-319,-290,-10.00%,-98.43%
357,ＣＹＢＥＲＤＹＮＥ(株)【7779】,-659,-1172,-1292,9.29%,43.77%
2394,(株)アルチザネットワークス【6778】,-672,-155,350,-144.29%,-333.55%
866,クレアホールディングス(株)【1757】,-688,-398,-370,-7.57%,-72.86%
2325,(株)ザッパラス【3770】,-695,294,239,23.01%,-336.39%
845,(株)新日本科学【2395】,-697,-1792,-3863,53.61%,61.10%
1619,カルナバイオサイエンス(株)【4572】,-699,-423,472,-189.62%,-65.25%
1149,日本アビオニクス(株)【6946】,-709,20,574,-96.52%,-3645.00%
1442,(株)Ｎｕｔｓ【7612】,-795,,,#DIV/0!,#DIV/0!
1589,(株)マネーフォワード【3994】,-797,,,#DIV/0!,#DIV/0!
1154,東京鐵鋼(株)【5445】,-830,454,3632,-87.50%,-282.82%
947,(株)筑邦銀行【8398】,-833,2155,2014,7.00%,-138.65%
1450,(株)ソフトフロントホールディングス【2321】,-851,-672,-452,-48.67%,-26.64%
3547,東京ボード工業(株)【7815】,-877,653,536,21.83%,-234.30%
1221,(株)メドレックス【4586】,-983,-1342,-999,-34.33%,26.75%
1139,ソレイジア・ファーマ(株)【4597】,-1009,-462,-702,34.19%,-118.40%
1161,オンキヨー(株)【6628】,-1023,770,-2029,137.95%,-232.86%
1544,(株)セルシード【7776】,-1024,-1413,-568,-148.77%,27.53%
1132,(株)リプロセル【4978】,-1025,-944,-1024,7.81%,-8.58%
2737,(株)ボルテージ【3639】,-1042,141,530,-73.40%,-839.01%
789,(株)昭文社【9475】,-1060,-2276,306,-843.79%,53.43%
2657,サン電子(株)【6736】,-1074,141,408,-65.44%,-861.70%
1427,日本通信(株)【9424】,-1093,-1701,-1997,14.82%,35.74%
1517,タキヒヨー(株)【9982】,-1148,1101,2513,-56.19%,-204.27%
1465,(株)プレミアムウォーターホールディングス【2588】,-1179,-569,35,-1725.71%,-107.21%
1960,(株)モブキャストホールディングス【3664】,-1218,-222,-445,50.11%,-448.65%
487,中越パルプ工業(株)【3877】,-1242,1489,1413,5.38%,-183.41%
2248,ピクセルカンパニーズ(株)【2743】,-1244,-174,45,-486.67%,-614.94%
1343,フィンテック　グローバル(株)【8789】,-1319,-1031,115,-996.52%,-27.93%
709,(株)プロスペクト【3528】,-1354,-43,386,-111.14%,-3048.84%
1286,トレイダーズホールディングス(株)【8704】,-1454,-1311,-101,-1198.02%,-10.91%
1203,ブライトパス・バイオ(株)【4594】,-1561,-1113,,#DIV/0!,-40.25%
1985,(株)サマンサタバサジャパンリミテッド【7829】,-1653,52,2108,-97.53%,-3278.85%
1114,中央化学(株)【7895】,-1721,290,800,-63.75%,-693.45%
1056,(株)メディネット【2370】,-1801,-1681,-1741,3.45%,-7.14%
1065,(株)スリー・ディー・マトリックス【7777】,-1874,-1240,-1821,31.91%,-51.13%
577,(株)三陽商会【8011】,-1907,-8430,6577,-228.17%,77.38%
273,そーせいグループ(株)【4565】,-2291,12389,1075,1052.47%,-118.49%
1706,(株)Ａｉｍｉｎｇ【3911】,-2949,-310,2883,-110.75%,-851.29%
1815,サノヤスホールディングス(株)【7022】,-3160,904,2121,-57.38%,-449.56%
613,大平洋金属(株)【5541】,-3239,-3070,-15357,80.01%,-5.50%
1171,アンジェス(株)【4563】,-3288,-4763,-4171,-14.19%,30.97%
421,(株)千趣会【8165】,-4287,1194,-3437,134.74%,-459.05%
1520,田淵電機(株)【6624】,-4361,-3333,4916,-167.80%,-30.84%
1474,サンバイオ(株)【4592】,-4378,-1932,-1125,-71.73%,-126.60%
285,(株)メルカリ【4385】,-4422,-2775,-42,-6507.14%,-59.35%
233,(株)三井Ｅ＆Ｓホールディングス【7003】,-5224,8304,11813,-29.70%,-162.91%
955,フィールズ(株)【2767】,-5738,-5374,1411,-480.86%,-6.77%
755,日本電波工業(株)【6779】,-9618,727,410,77.32%,-1422.97%
313,船井電機(株)【6839】,-10885,-6775,-10539,35.71%,-60.66%
238,千代田化工建設(株)【6366】,-12330,15680,16015,-2.09%,-178.64%
929,(株)名村造船所【7014】,-19418,-9320,6639,-240.38%,-108.35%
506,東洋エンジニアリング(株)【6330】,-32951,-2009,11087,-118.12%,-1540.17%
117,(株)ジャパンディスプレイ【6740】,-61749,18502,16710,10.72%,-433.74%
76,(株)リコー【7752】,-115676,33880,102295,-66.88%,-441.43%
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
