id,coding,industry,d2018,d2017,d2016
3205,(株)タウンニュース社【2481】,,,,サービス業
3206,(株)ソケッツ【3634】,,,,小売業
3207,アンドール(株)【4640】,267,175,168,電気機器
3208,(株)小島鐵工所【6112】,,,,情報・通信
3209,ｎｍｓホールディングス(株)【2162】,1292,974,1940,機械
3210,(株)ＭＩＥコーポレーション【3442】,266,172,56,情報・通信
3211,川上塗料(株)【4616】,316,319,303,小売業
3212,図研エルミック(株)【4770】,,,,情報・通信
3213,(株)イトーヨーギョー【5287】,,,,サービス業
3214,理研コランダム(株)【5395】,36,132,55,サービス業
3215,(株)川金ホールディングス【5614】,3061,2165,1450,情報・通信
3216,東洋刃物(株)【5964】,312,293,262,情報・通信
3217,(株)ニッキ【6042】,895,501,727,サービス業
3218,こころネット(株)【6060】,796,885,421,卸売業
3219,不二精機(株)【6400】,323,211,189,サービス業
3220,(株)Ｃ＆Ｇシステムズ【6633】,328,408,456,電気機器
3221,田中精密工業(株)【7218】,1884,2217,1672,その他製品
3222,(株)栄電子【7567】,177,159,119,その他製品
3223,(株)原弘産【8894】,,,-276,精密機器
3224,東京汽船(株)【9193】,641,828,816,サービス業
3225,(株)エム・エイチ・グループ【9439】,41,-39,17,小売業
3226,(株)ワットマン【9927】,,,,情報・通信
3227,セグエグループ(株)【3968】,382,218,128,卸売業
3228,(株)ニューテック【6734】,214,,,サービス業
3229,(株)エー・ピーカンパニー【3175】,330,313,597,サービス業
3230,(株)カヤック【3904】,675,643,392,情報・通信
3231,ソウルドアウト(株)【6553】,790,492,267,サービス業
3232,大研医器(株)【7775】,,,,サービス業
3233,ヤマシタヘルスケアホールディングス(株)【9265】,373,,,サービス業
3234,(株)ＧａｍｅＷｉｔｈ【6552】,,,,不動産業
3235,(株)クエスト【2332】,,365,351,情報・通信
3236,(株)アスカネット【2438】,,,,不動産業
3237,地盤ネットホールディングス(株)【6072】,79,233,213,水産・農林業
3238,(株)サニーサイドアップ【2180】,355,387,447,サービス業
3239,(株)シベール【2228】,,,,情報・通信
3240,(株)グローバル・リンク・マネジメント【3486】,1108,596,282,建設業
3241,(株)バリューＨＲ【6078】,436,395,331,卸売業
3242,(株)東京一番フーズ【3067】,125,103,18,不動産業
3243,特殊電極(株)【3437】,588,585,491,卸売業
3244,(株)システム　ディ【3804】,350,193,157,小売業
3245,(株)幸和製作所【7807】,562,327,229,情報・通信
3246,(株)ラ・アトレ【8885】,849,351,639,情報・通信
3247,(株)ダイケン【5900】,,,,情報・通信
3248,(株)シーボン【4926】,,,,ガラス・土石製品
3249,(株)キタック【4707】,,,,輸送用機器
3250,(株)セック【3741】,,,,建設業
3251,(株)トレジャー・ファクトリー【3093】,621,734,,情報・通信
3252,(株)エイジス【4659】,3258,3058,2647,小売業
3253,アミタホールディングス(株)【2195】,80,77,8,その他製品
3254,(株)モバイルファクトリー【3912】,736,611,314,情報・通信
3255,(株)ツカダ・グローバルホールディング【2418】,4268,3515,5392,サービス業
3256,(株)レイ【4317】,576,363,468,サービス業
3257,(株)バンク・オブ・イノベーション【4393】,,,,情報・通信
3258,第一カッター興業(株)【1716】,2187,1412,1733,金属製品
3259,日本電技(株)【1723】,,,,小売業
3260,(株)プラップジャパン【2449】,904,819,655,サービス業
3261,(株)ニックス【4243】,365,347,113,不動産業
3262,イメージ情報開発(株)【3803】,4,-49,70,情報・通信
3263,大石産業(株)【3943】,1079,1377,1103,小売業
3264,(株)オーエムツーネットワーク【7614】,1397,1606,1940,情報・通信
3265,日本管理センター(株)【3276】,2454,2126,1706,卸売業
3266,(株)テラスカイ【3915】,268,202,260,小売業
3267,(株)ミズホメディー【4595】,,,,小売業
3268,ＩＭＶ(株)【7760】,858,1158,1080,サービス業
3269,ＯＡＴアグリオ(株)【4979】,1882,1603,1112,機械
3270,(株)エスケイジャパン【7608】,328,114,131,サービス業
3271,福島印刷(株)【7870】,,,,その他製品
3272,ポエック(株)【9264】,197,129,259,情報・通信
3273,(株)クロスキャット【2307】,704,554,515,小売業
3274,日本和装ホールディングス(株)【2499】,499,323,241,卸売業
3275,(株)ランドコンピュータ【3924】,,,,機械
3276,(株)キャンディル【1446】,403,334,229,その他製品
3277,太洋基礎工業(株)【1758】,,,,サービス業
3278,(株)ツヴァイ【2417】,,,143,サービス業
3279,(株)データホライゾン【3628】,289,105,,卸売業
3280,(株)アルバイトタイムス【2341】,527,670,1008,小売業
3281,イフジ産業(株)【2924】,693,663,642,サービス業
3282,石垣食品(株)【2901】,16,-51,-83,卸売業
3283,クルーズ(株)【2138】,725,2105,2480,建設業
3284,デジタル・インフォメーション・テクノロジー(株)【3916】,787,653,524,サービス業
3285,(株)アクシーズ【1381】,2991,2964,2340,化学
3286,(株)メディア工房【3815】,72,-31,26,情報・通信
3287,(株)ＣＤＧ【2487】,636,672,693,卸売業
3288,ヒラキ(株)【3059】,1053,813,556,情報・通信
3289,ヴィスコ・テクノロジーズ(株)【6698】,464,351,251,不動産業
3290,(株)オプティム【3694】,,,,情報・通信
3291,日進工具(株)【6157】,2695,2013,1914,その他製品
3292,(株)コア【2359】,1304,1158,754,小売業
3293,(株)ワッツ【2735】,975,1209,1205,小売業
3294,(株)プロシップ【3763】,1441,1544,1245,情報・通信
3295,(株)エル・ティー・エス【6560】,184,12,103,小売業
3296,(株)レントラックス【6045】,418,557,480,不動産業
3297,アイビーシー(株)【3920】,,,,情報・通信
3298,日本コンピュータ・ダイナミクス(株)【4783】,783,347,382,不動産業
3299,(株)プラネット【2391】,,,,情報・通信
3300,ビジネス・ワンホールディングス(株)【4827】,628,566,372,情報・通信
3301,(株)星医療酸器【7634】,1249,1219,1213,サービス業
3302,弁護士ドットコム(株)【6027】,,,,サービス業
3303,(株)トランザス【6696】,251,,,サービス業
3304,(株)壽屋【7809】,,,,パルプ・紙
3305,(株)平賀【7863】,,,,化学
3306,(株)平山ホールディングス【7781】,214,39,128,小売業
3307,(株)シダー【2435】,535,145,335,サービス業
3308,(株)パシフィックネット【3021】,238,16,118,情報・通信
3309,(株)データ・アプリケーション【3848】,622,619,548,サービス業
3310,日本出版貿易(株)【8072】,86,77,106,サービス業
3311,(株)エスユーエス【6554】,551,411,356,サービス業
3312,アーキテクツ・スタジオ・ジャパン(株)【6085】,,,,小売業
3313,(株)ＣＲＩ・ミドルウェア【3698】,401,118,326,情報・通信
3314,ＭＲＴ(株)【6034】,64,156,199,卸売業
3315,(株)旅工房【6548】,81,313,230,情報・通信
3316,(株)シーティーエス【4345】,1508,,,情報・通信
3317,ハウスコム(株)【3275】,,,,卸売業
3318,ソフトマックス(株)【3671】,,,,情報・通信
3319,トラストホールディングス(株)【3286】,709,623,293,小売業
3320,(株)ホーブ【1382】,-63,-183,-68,情報・通信
3321,共同ピーアール(株)【2436】,264,180,131,サービス業
3322,(株)ＰＲ　ＴＩＭＥＳ【3922】,375,250,180,不動産業
3323,ベステラ(株)【1433】,,,,情報・通信
3324,(株)ミダック【6564】,883,590,355,情報・通信
3325,(株)クワザワ【8104】,905,1122,1148,サービス業
3326,(株)アズーム【3496】,,,,サービス業
3327,タビオ(株)【2668】,470,489,746,卸売業
3328,(株)バルニバービ【3418】,425,605,578,小売業
3329,(株)パピレス【3641】,1278,1657,1019,サービス業
3330,(株)創通【3711】,2615,3025,3500,化学
3331,日本乾溜工業(株)【1771】,658,585,447,不動産業
3332,(株)ユークス【4334】,57,31,1256,卸売業
3333,新東(株)【5380】,,,,サービス業
3334,(株)デイトナ【7228】,367,424,263,サービス業
3335,シンクレイヤ(株)【1724】,452,287,62,情報・通信
3336,(株)ニーズウェル【3992】,,,,小売業
3337,(株)サンオータス【7623】,134,-156,-289,情報・通信
3338,総合商研(株)【7850】,162,282,86,建設業
3339,(株)セキュアヴェイル【3042】,11,,,情報・通信
3340,(株)アルファ【4760】,177,254,205,小売業
3341,リファインバース(株)【6531】,11,280,267,サービス業
3342,(株)インフォメーションクリエーティブ【4769】,455,343,,情報・通信
3343,(株)三ツ知【3439】,548,604,612,情報・通信
3344,(株)山陽百貨店【8257】,41,30,48,情報・通信
3345,(株)中広【2139】,,,489,水産・農林業
3346,(株)ＴＨＥグローバル社【3271】,4157,1837,1725,小売業
3347,(株)ジャストプランニング【4287】,427,432,506,小売業
3348,(株)アイケイ【2722】,898,557,205,サービス業
3349,日本テクノ・ラボ(株)【3849】,,,,情報・通信
3350,(株)ファイバーゲート【9450】,560,360,92,サービス業
3351,ＯＣＨＩホールディングス(株)【3166】,1934,1938,1468,サービス業
3352,(株)ＴＯＫＹＯ　ＢＡＳＥ【3415】,,,,サービス業
3353,ユナイテッド＆コレクティブ(株)【3557】,,,,情報・通信
3354,(株)ウエスコホールディングス【6091】,690,607,582,小売業
3355,(株)オプトラン【6235】,7327,2380,2435,サービス業
3356,(株)ＦＣホールディングス【6542】,745,715,,その他製品
3357,(株)日本創発グループ【7814】,1410,870,537,情報・通信
3358,サイバーコム(株)【3852】,,,,サービス業
3359,(株)サンワカンパニー【3187】,,,298,情報・通信
3360,(株)トミタ【8147】,932,823,1190,倉庫・運輸関連業
3361,(株)ハマイ【6497】,536,757,627,小売業
3362,日本フォームサービス(株)【7869】,-135,-90,-33,輸送用機器
3363,(株)キャリアインデックス【6538】,,,,小売業
3364,(株)ＣＳＳホールディングス【2304】,253,262,447,サービス業
3365,日本プリメックス(株)【2795】,482,421,446,機械
3366,(株)ＡＮＡＰ【3189】,349,,,サービス業
3367,(株)ネットマーケティング【6175】,551,441,273,建設業
3368,(株)コメダホールディングス【3543】,7206,6885,6559,サービス業
3369,(株)ヒノキヤグループ【1413】,6286,6103,5223,小売業
3370,キャリアリンク(株)【6070】,551,,,情報・通信
3371,コタ(株)【4923】,,,,卸売業
3372,(株)ゼットン【3057】,428,219,-93,小売業
3373,(株)シャノン【3976】,-48,46,32,卸売業
3374,(株)オプティマスグループ【9268】,1210,1576,2423,情報・通信
3375,(株)中央経済社ホールディングス【9476】,105,131,121,医薬品
3376,アグレ都市デザイン(株)【3467】,,,,小売業
3377,(株)大和コンピューター【3816】,312,300,284,サービス業
3378,(株)アイフィスジャパン【7833】,683,588,582,卸売業
3379,アプライド(株)【3020】,1159,1261,931,不動産業
3380,(株)きちり【3082】,,,,情報・通信
3381,(株)エニグモ【3665】,1574,1768,219,サービス業
3382,(株)ミサワ【3169】,-83,-179,79,金属製品
3383,(株)ＡＭＢＩＴＩＯＮ【3300】,1141,291,199,情報・通信
3384,(株)アイ・ピー・エス【4390】,902,513,331,機械
3385,Ｇ−ＦＡＣＴＯＲＹ(株)【3474】,355,447,275,情報・通信
3386,(株)ラクス【3923】,1241,975,784,情報・通信
3387,(株)バリューゴルフ【3931】,165,92,130,情報・通信
3388,(株)日本動物高度医療センター【6039】,279,294,244,サービス業
3389,(株)エスクロー・エージェント・ジャパン【6093】,708,689,402,サービス業
3390,(株)ヒップ【2136】,,323,405,卸売業
3391,国際チャート(株)【3956】,,,,情報・通信
3392,東洋ドライルーブ(株)【4976】,582,334,190,小売業
3393,(株)スーパーバリュー【3094】,,,,情報・通信
3394,クックビズ(株)【6558】,,,,サービス業
3395,(株)システムインテグレータ【3826】,,,,機械
3396,(株)エスプール【2471】,674,507,59,小売業
3397,イー・ガーディアン(株)【6050】,1039,811,562,情報・通信
3398,ハイアス・アンド・カンパニー(株)【6192】,358,301,243,情報・通信
3399,(株)一家ダイニングプロジェクト【9266】,,,,情報・通信
3400,(株)ドーン【2303】,,,,不動産業
3401,オーウイル(株)【3143】,439,326,254,情報・通信
3402,マークラインズ(株)【3901】,607,518,416,情報・通信
3403,テモナ(株)【3985】,,,,サービス業
3404,(株)ジェイホールディングス【2721】,109,20,18,情報・通信
3405,(株)ＳＹＳホールディングス【3988】,199,217,172,小売業
3406,ティーライフ(株)【3172】,458,481,524,サービス業
3407,(株)アイル【3854】,526,432,376,サービス業
3408,富士ソフトサービスビューロ(株)【6188】,,,,情報・通信
3409,プロパティエージェント(株)【3464】,,,,不動産業
3410,サインポスト(株)【3996】,,,,サービス業
3411,ビープラッツ(株)【4381】,,,,情報・通信
3412,アイ・ケイ・ケイ(株)【2198】,1821,2176,2106,サービス業
